# E[GeV]  cos_zenith  Pee  Pemu  Petau  Pmue  Pmumu  Pmutau  Ptaue  Ptaumu  Ptautau
3.797295e+01  -1.020408e-01  9.994989e-01  2.653723e-04  2.357183e-04  2.580244e-04  9.891841e-01  1.055792e-02  2.430662e-04  1.055057e-02  9.892064e-01
3.830267e+01  -1.020408e-01  9.995080e-01  2.605303e-04  2.315009e-04  2.533737e-04  9.893688e-01  1.037786e-02  2.386574e-04  1.037070e-02  9.893906e-01
3.863525e+01  -1.020408e-01  9.995169e-01  2.557789e-04  2.273602e-04  2.488086e-04  9.895503e-01  1.020085e-02  2.343305e-04  1.019388e-02  9.895718e-01
3.897072e+01  -1.020408e-01  9.995256e-01  2.511163e-04  2.232949e-04  2.443274e-04  9.897288e-01  1.002686e-02  2.300837e-04  1.002007e-02  9.897499e-01
3.930910e+01  -1.020408e-01  9.995342e-01  2.465408e-04  2.193035e-04  2.399286e-04  9.899043e-01  9.855813e-03  2.259157e-04  9.849201e-03  9.899249e-01
3.965042e+01  -1.020408e-01  9.995426e-01  2.420507e-04  2.153847e-04  2.356106e-04  9.900767e-01  9.687676e-03  2.218248e-04  9.681236e-03  9.900969e-01
3.999471e+01  -1.020408e-01  9.995508e-01  2.376444e-04  2.115371e-04  2.313719e-04  9.902462e-01  9.522396e-03  2.178096e-04  9.516123e-03  9.902661e-01
4.034198e+01  -1.020408e-01  9.995589e-01  2.333203e-04  2.077594e-04  2.272110e-04  9.904129e-01  9.359923e-03  2.138687e-04  9.353814e-03  9.904323e-01
4.069227e+01  -1.020408e-01  9.995669e-01  2.290768e-04  2.040503e-04  2.231264e-04  9.905767e-01  9.200212e-03  2.100007e-04  9.194262e-03  9.905957e-01
4.104560e+01  -1.020408e-01  9.995747e-01  2.249123e-04  2.004085e-04  2.191167e-04  9.907377e-01  9.043216e-03  2.062042e-04  9.037420e-03  9.907564e-01
4.140200e+01  -1.020408e-01  9.995823e-01  2.208254e-04  1.968328e-04  2.151804e-04  9.908959e-01  8.888888e-03  2.024778e-04  8.883243e-03  9.909143e-01
4.176149e+01  -1.020408e-01  9.995899e-01  2.168144e-04  1.933220e-04  2.113163e-04  9.910515e-01  8.737184e-03  1.988202e-04  8.731686e-03  9.910695e-01
4.212410e+01  -1.020408e-01  9.995972e-01  2.128781e-04  1.898748e-04  2.075229e-04  9.912044e-01  8.588059e-03  1.952300e-04  8.582704e-03  9.912221e-01
4.248987e+01  -1.020408e-01  9.996045e-01  2.090149e-04  1.864901e-04  2.037989e-04  9.913547e-01  8.441470e-03  1.917061e-04  8.436254e-03  9.913720e-01
4.285880e+01  -1.020408e-01  9.996116e-01  2.052235e-04  1.831668e-04  2.001431e-04  9.915025e-01  8.297374e-03  1.882471e-04  8.292293e-03  9.915195e-01
4.323095e+01  -1.020408e-01  9.996186e-01  2.015024e-04  1.799036e-04  1.965541e-04  9.916477e-01  8.155729e-03  1.848519e-04  8.150780e-03  9.916644e-01
4.360632e+01  -1.020408e-01  9.996255e-01  1.978503e-04  1.766994e-04  1.930306e-04  9.917905e-01  8.016493e-03  1.815192e-04  8.011673e-03  9.918068e-01
4.398495e+01  -1.020408e-01  9.996322e-01  1.942660e-04  1.735533e-04  1.895715e-04  9.919308e-01  7.879626e-03  1.782478e-04  7.874932e-03  9.919468e-01
4.436687e+01  -1.020408e-01  9.996388e-01  1.907481e-04  1.704640e-04  1.861756e-04  9.920687e-01  7.745088e-03  1.750365e-04  7.740516e-03  9.920844e-01
4.475211e+01  -1.020408e-01  9.996453e-01  1.872953e-04  1.674307e-04  1.828416e-04  9.922043e-01  7.612839e-03  1.718843e-04  7.608386e-03  9.922197e-01
4.514069e+01  -1.020408e-01  9.996516e-01  1.839065e-04  1.644521e-04  1.795685e-04  9.923376e-01  7.482841e-03  1.687901e-04  7.478503e-03  9.923527e-01
4.553265e+01  -1.020408e-01  9.996579e-01  1.805803e-04  1.615274e-04  1.763550e-04  9.924686e-01  7.355056e-03  1.657526e-04  7.350831e-03  9.924834e-01
4.592801e+01  -1.020408e-01  9.996640e-01  1.773156e-04  1.586554e-04  1.732001e-04  9.925974e-01  7.229446e-03  1.627710e-04  7.225330e-03  9.926119e-01
4.632680e+01  -1.020408e-01  9.996701e-01  1.741113e-04  1.558354e-04  1.701026e-04  9.927239e-01  7.105974e-03  1.598440e-04  7.101966e-03  9.927382e-01
4.672905e+01  -1.020408e-01  9.996760e-01  1.709661e-04  1.530662e-04  1.670616e-04  9.928483e-01  6.984605e-03  1.569707e-04  6.980700e-03  9.928623e-01
4.713480e+01  -1.020408e-01  9.996818e-01  1.678790e-04  1.503470e-04  1.640758e-04  9.929706e-01  6.865302e-03  1.541501e-04  6.861499e-03  9.929844e-01
4.754407e+01  -1.020408e-01  9.996875e-01  1.648489e-04  1.476768e-04  1.611444e-04  9.930908e-01  6.748031e-03  1.513812e-04  6.744326e-03  9.931043e-01
4.795690e+01  -1.020408e-01  9.996931e-01  1.618746e-04  1.450547e-04  1.582663e-04  9.932090e-01  6.632757e-03  1.486630e-04  6.629149e-03  9.932222e-01
4.837330e+01  -1.020408e-01  9.996986e-01  1.589551e-04  1.424799e-04  1.554405e-04  9.933251e-01  6.519446e-03  1.459945e-04  6.515932e-03  9.933381e-01
4.879333e+01  -1.020408e-01  9.997040e-01  1.560895e-04  1.399515e-04  1.526661e-04  9.934393e-01  6.408066e-03  1.433749e-04  6.404643e-03  9.934520e-01
4.921700e+01  -1.020408e-01  9.997093e-01  1.532765e-04  1.374686e-04  1.499420e-04  9.935515e-01  6.298583e-03  1.408031e-04  6.295249e-03  9.935639e-01
4.964435e+01  -1.020408e-01  9.997145e-01  1.505154e-04  1.350304e-04  1.472674e-04  9.936618e-01  6.190966e-03  1.382784e-04  6.187718e-03  9.936740e-01
5.007541e+01  -1.020408e-01  9.997196e-01  1.478050e-04  1.326361e-04  1.446412e-04  9.937702e-01  6.085182e-03  1.357998e-04  6.082019e-03  9.937822e-01
5.051022e+01  -1.020408e-01  9.997246e-01  1.451444e-04  1.302848e-04  1.420628e-04  9.938767e-01  5.981201e-03  1.333665e-04  5.978119e-03  9.938885e-01
5.094880e+01  -1.020408e-01  9.997295e-01  1.425327e-04  1.279759e-04  1.395310e-04  9.939815e-01  5.878992e-03  1.309776e-04  5.875990e-03  9.939930e-01
5.139118e+01  -1.020408e-01  9.997343e-01  1.399690e-04  1.257084e-04  1.370452e-04  9.940844e-01  5.778525e-03  1.286322e-04  5.775601e-03  9.940958e-01
5.183741e+01  -1.020408e-01  9.997391e-01  1.374523e-04  1.234817e-04  1.346043e-04  9.941856e-01  5.679771e-03  1.263297e-04  5.676923e-03  9.941967e-01
5.228751e+01  -1.020408e-01  9.997437e-01  1.349818e-04  1.212949e-04  1.322077e-04  9.942851e-01  5.582700e-03  1.240691e-04  5.579925e-03  9.942960e-01
5.274153e+01  -1.020408e-01  9.997483e-01  1.325566e-04  1.191475e-04  1.298544e-04  9.943829e-01  5.487283e-03  1.218497e-04  5.484581e-03  9.943936e-01
5.319948e+01  -1.020408e-01  9.997528e-01  1.301758e-04  1.170385e-04  1.275437e-04  9.944790e-01  5.393494e-03  1.196707e-04  5.390862e-03  9.944895e-01
5.366141e+01  -1.020408e-01  9.997572e-01  1.278387e-04  1.149675e-04  1.252748e-04  9.945734e-01  5.301304e-03  1.175314e-04  5.298740e-03  9.945837e-01
5.412735e+01  -1.020408e-01  9.997615e-01  1.255443e-04  1.129336e-04  1.230469e-04  9.946663e-01  5.210686e-03  1.154310e-04  5.208188e-03  9.946764e-01
5.459734e+01  -1.020408e-01  9.997658e-01  1.232919e-04  1.109361e-04  1.208592e-04  9.947575e-01  5.121613e-03  1.133688e-04  5.119180e-03  9.947675e-01
5.507141e+01  -1.020408e-01  9.997699e-01  1.210807e-04  1.089745e-04  1.187111e-04  9.948472e-01  5.034059e-03  1.113441e-04  5.031690e-03  9.948570e-01
5.554959e+01  -1.020408e-01  9.997740e-01  1.189100e-04  1.070480e-04  1.166018e-04  9.949354e-01  4.947999e-03  1.093562e-04  4.945691e-03  9.949450e-01
5.603193e+01  -1.020408e-01  9.997781e-01  1.167789e-04  1.051560e-04  1.145305e-04  9.950221e-01  4.863407e-03  1.074044e-04  4.861158e-03  9.950314e-01
5.651845e+01  -1.020408e-01  9.997820e-01  1.146867e-04  1.032979e-04  1.124966e-04  9.951072e-01  4.780257e-03  1.054881e-04  4.778067e-03  9.951164e-01
5.700920e+01  -1.020408e-01  9.997859e-01  1.126327e-04  1.014731e-04  1.104993e-04  9.951910e-01  4.698526e-03  1.036065e-04  4.696393e-03  9.952000e-01
5.750421e+01  -1.020408e-01  9.997897e-01  1.106162e-04  9.968092e-05  1.085381e-04  9.952733e-01  4.618190e-03  1.017590e-04  4.616112e-03  9.952821e-01
5.800352e+01  -1.020408e-01  9.997934e-01  1.086365e-04  9.792081e-05  1.066122e-04  9.953542e-01  4.539224e-03  9.994510e-05  4.537200e-03  9.953629e-01
5.850716e+01  -1.020408e-01  9.997971e-01  1.066928e-04  9.619219e-05  1.047210e-04  9.954337e-01  4.461606e-03  9.816403e-05  4.459634e-03  9.954422e-01
5.901518e+01  -1.020408e-01  9.998007e-01  1.047846e-04  9.449447e-05  1.028638e-04  9.955118e-01  4.385313e-03  9.641524e-05  4.383392e-03  9.955202e-01
5.952760e+01  -1.020408e-01  9.998043e-01  1.029112e-04  9.282710e-05  1.010401e-04  9.955886e-01  4.310321e-03  9.469812e-05  4.308450e-03  9.955969e-01
6.004448e+01  -1.020408e-01  9.998077e-01  1.010718e-04  9.118952e-05  9.924922e-05  9.956641e-01  4.236609e-03  9.301209e-05  4.234786e-03  9.956722e-01
6.056585e+01  -1.020408e-01  9.998112e-01  9.926590e-05  8.958119e-05  9.749052e-05  9.957384e-01  4.164155e-03  9.135657e-05  4.162380e-03  9.957463e-01
6.109174e+01  -1.020408e-01  9.998145e-01  9.749285e-05  8.800158e-05  9.576344e-05  9.958113e-01  4.092938e-03  8.973099e-05  4.091209e-03  9.958191e-01
6.162220e+01  -1.020408e-01  9.998178e-01  9.575204e-05  8.645017e-05  9.406740e-05  9.958830e-01  4.022937e-03  8.813480e-05  4.021253e-03  9.958906e-01
6.215726e+01  -1.020408e-01  9.998210e-01  9.404286e-05  8.492645e-05  9.240184e-05  9.959535e-01  3.954131e-03  8.656747e-05  3.952490e-03  9.959609e-01
6.269697e+01  -1.020408e-01  9.998242e-01  9.236473e-05  8.342991e-05  9.076618e-05  9.960227e-01  3.886499e-03  8.502845e-05  3.884901e-03  9.960301e-01
6.324137e+01  -1.020408e-01  9.998273e-01  9.071706e-05  8.196006e-05  8.915990e-05  9.960908e-01  3.820022e-03  8.351723e-05  3.818465e-03  9.960980e-01
6.379049e+01  -1.020408e-01  9.998304e-01  8.909930e-05  8.051642e-05  8.758244e-05  9.961577e-01  3.754681e-03  8.203329e-05  3.753164e-03  9.961648e-01
6.434438e+01  -1.020408e-01  9.998334e-01  8.751089e-05  7.909852e-05  8.603328e-05  9.962235e-01  3.690455e-03  8.057613e-05  3.688977e-03  9.962304e-01
6.490308e+01  -1.020408e-01  9.998363e-01  8.595127e-05  7.770588e-05  8.451190e-05  9.962882e-01  3.627325e-03  7.914525e-05  3.625886e-03  9.962950e-01
6.546664e+01  -1.020408e-01  9.998392e-01  8.441993e-05  7.633804e-05  8.301780e-05  9.963517e-01  3.565274e-03  7.774018e-05  3.563872e-03  9.963584e-01
6.603508e+01  -1.020408e-01  9.998421e-01  8.291633e-05  7.499457e-05  8.155047e-05  9.964142e-01  3.504282e-03  7.636043e-05  3.502916e-03  9.964207e-01
6.660846e+01  -1.020408e-01  9.998449e-01  8.143996e-05  7.367502e-05  8.010944e-05  9.964756e-01  3.444332e-03  7.500554e-05  3.443002e-03  9.964820e-01
6.718682e+01  -1.020408e-01  9.998476e-01  7.999031e-05  7.237895e-05  7.869421e-05  9.965359e-01  3.385406e-03  7.367505e-05  3.384110e-03  9.965422e-01
6.777020e+01  -1.020408e-01  9.998503e-01  7.856689e-05  7.110595e-05  7.730432e-05  9.965952e-01  3.327487e-03  7.236852e-05  3.326224e-03  9.966014e-01
6.835865e+01  -1.020408e-01  9.998530e-01  7.716922e-05  6.985559e-05  7.593930e-05  9.966535e-01  3.270557e-03  7.108550e-05  3.269327e-03  9.966596e-01
6.895221e+01  -1.020408e-01  9.998556e-01  7.579682e-05  6.862746e-05  7.459871e-05  9.967108e-01  3.214599e-03  6.982557e-05  3.213401e-03  9.967168e-01
6.955092e+01  -1.020408e-01  9.998581e-01  7.444922e-05  6.742117e-05  7.328209e-05  9.967671e-01  3.159598e-03  6.858830e-05  3.158431e-03  9.967730e-01
7.015483e+01  -1.020408e-01  9.998606e-01  7.312596e-05  6.623632e-05  7.198902e-05  9.968225e-01  3.105536e-03  6.737327e-05  3.104399e-03  9.968282e-01
7.076398e+01  -1.020408e-01  9.998631e-01  7.182660e-05  6.507252e-05  7.071905e-05  9.968769e-01  3.052398e-03  6.618007e-05  3.051290e-03  9.968825e-01
7.137842e+01  -1.020408e-01  9.998655e-01  7.055069e-05  6.392940e-05  6.947178e-05  9.969304e-01  3.000167e-03  6.500831e-05  2.999088e-03  9.969359e-01
7.199820e+01  -1.020408e-01  9.998679e-01  6.929781e-05  6.280658e-05  6.824679e-05  9.969829e-01  2.948829e-03  6.385760e-05  2.947778e-03  9.969884e-01
7.262336e+01  -1.020408e-01  9.998702e-01  6.806752e-05  6.170369e-05  6.704367e-05  9.970346e-01  2.898369e-03  6.272754e-05  2.897345e-03  9.970399e-01
7.325395e+01  -1.020408e-01  9.998725e-01  6.685941e-05  6.062037e-05  6.586203e-05  9.970854e-01  2.848770e-03  6.161776e-05  2.847773e-03  9.970906e-01
7.389001e+01  -1.020408e-01  9.998748e-01  6.567308e-05  5.955628e-05  6.470147e-05  9.971353e-01  2.800019e-03  6.052789e-05  2.799048e-03  9.971404e-01
7.453160e+01  -1.020408e-01  9.998770e-01  6.450812e-05  5.851107e-05  6.356162e-05  9.971843e-01  2.752102e-03  5.945756e-05  2.751155e-03  9.971894e-01
7.517875e+01  -1.020408e-01  9.998792e-01  6.336413e-05  5.748439e-05  6.244210e-05  9.972326e-01  2.705003e-03  5.840643e-05  2.704081e-03  9.972375e-01
7.583153e+01  -1.020408e-01  9.998813e-01  6.224074e-05  5.647592e-05  6.134253e-05  9.972799e-01  2.658709e-03  5.737412e-05  2.657811e-03  9.972848e-01
7.648997e+01  -1.020408e-01  9.998834e-01  6.113756e-05  5.548532e-05  6.026257e-05  9.973265e-01  2.613207e-03  5.636032e-05  2.612332e-03  9.973313e-01
7.715413e+01  -1.020408e-01  9.998854e-01  6.005423e-05  5.451227e-05  5.920184e-05  9.973723e-01  2.568482e-03  5.536467e-05  2.567630e-03  9.973770e-01
7.782406e+01  -1.020408e-01  9.998875e-01  5.899038e-05  5.355647e-05  5.816001e-05  9.974173e-01  2.524522e-03  5.438684e-05  2.523692e-03  9.974219e-01
7.849981e+01  -1.020408e-01  9.998894e-01  5.794565e-05  5.261759e-05  5.713673e-05  9.974615e-01  2.481313e-03  5.342651e-05  2.480504e-03  9.974661e-01
7.918142e+01  -1.020408e-01  9.998914e-01  5.691969e-05  5.169534e-05  5.613167e-05  9.975050e-01  2.438843e-03  5.248336e-05  2.438055e-03  9.975095e-01
7.986895e+01  -1.020408e-01  9.998933e-01  5.591216e-05  5.078942e-05  5.514449e-05  9.975478e-01  2.397099e-03  5.155708e-05  2.396332e-03  9.975521e-01
8.056245e+01  -1.020408e-01  9.998952e-01  5.492272e-05  4.989953e-05  5.417488e-05  9.975898e-01  2.356069e-03  5.064737e-05  2.355321e-03  9.975940e-01
8.126197e+01  -1.020408e-01  9.998970e-01  5.395103e-05  4.902538e-05  5.322251e-05  9.976310e-01  2.315740e-03  4.975391e-05  2.315011e-03  9.976352e-01
8.196757e+01  -1.020408e-01  9.998988e-01  5.299678e-05  4.816670e-05  5.228707e-05  9.976716e-01  2.276101e-03  4.887641e-05  2.275391e-03  9.976757e-01
8.267929e+01  -1.020408e-01  9.999006e-01  5.205965e-05  4.732321e-05  5.136826e-05  9.977115e-01  2.237139e-03  4.801459e-05  2.236448e-03  9.977155e-01
8.339719e+01  -1.020408e-01  9.999024e-01  5.113932e-05  4.649462e-05  5.046578e-05  9.977507e-01  2.198844e-03  4.716816e-05  2.198170e-03  9.977547e-01
8.412133e+01  -1.020408e-01  9.999041e-01  5.023548e-05  4.568069e-05  4.957934e-05  9.977892e-01  2.161203e-03  4.633683e-05  2.160547e-03  9.977931e-01
8.485175e+01  -1.020408e-01  9.999058e-01  4.934783e-05  4.488114e-05  4.870863e-05  9.978271e-01  2.124206e-03  4.552034e-05  2.123567e-03  9.978309e-01
8.558852e+01  -1.020408e-01  9.999074e-01  4.847609e-05  4.409572e-05  4.785339e-05  9.978643e-01  2.087842e-03  4.471841e-05  2.087219e-03  9.978681e-01
8.633168e+01  -1.020408e-01  9.999091e-01  4.761995e-05  4.332417e-05  4.701333e-05  9.979009e-01  2.052099e-03  4.393079e-05  2.051493e-03  9.979046e-01
8.708130e+01  -1.020408e-01  9.999107e-01  4.677913e-05  4.256624e-05  4.618817e-05  9.979368e-01  2.016968e-03  4.315721e-05  2.016377e-03  9.979405e-01
8.783743e+01  -1.020408e-01  9.999122e-01  4.595336e-05  4.182170e-05  4.537765e-05  9.979722e-01  1.982438e-03  4.239741e-05  1.981862e-03  9.979757e-01
8.860012e+01  -1.020408e-01  9.999138e-01  4.514236e-05  4.109030e-05  4.458151e-05  9.980069e-01  1.948498e-03  4.165115e-05  1.947937e-03  9.980104e-01
8.936943e+01  -1.020408e-01  9.999153e-01  4.434586e-05  4.037181e-05  4.379948e-05  9.980411e-01  1.915139e-03  4.091819e-05  1.914593e-03  9.980445e-01
9.014542e+01  -1.020408e-01  9.999168e-01  4.356360e-05  3.966599e-05  4.303132e-05  9.980746e-01  1.882350e-03  4.019827e-05  1.881818e-03  9.980780e-01
9.092815e+01  -1.020408e-01  9.999182e-01  4.279531e-05  3.897263e-05  4.227677e-05  9.981076e-01  1.850122e-03  3.949117e-05  1.849604e-03  9.981109e-01
9.171768e+01  -1.020408e-01  9.999197e-01  4.204075e-05  3.829149e-05  4.153559e-05  9.981400e-01  1.818446e-03  3.879665e-05  1.817941e-03  9.981433e-01
9.251406e+01  -1.020408e-01  9.999211e-01  4.129966e-05  3.762236e-05  4.080753e-05  9.981719e-01  1.787311e-03  3.811449e-05  1.786819e-03  9.981751e-01
9.331736e+01  -1.020408e-01  9.999225e-01  4.057180e-05  3.696503e-05  4.009237e-05  9.982032e-01  1.756709e-03  3.744446e-05  1.756230e-03  9.982063e-01
9.412763e+01  -1.020408e-01  9.999238e-01  3.985693e-05  3.631928e-05  3.938987e-05  9.982340e-01  1.726630e-03  3.678635e-05  1.726163e-03  9.982371e-01
9.494494e+01  -1.020408e-01  9.999252e-01  3.915481e-05  3.568491e-05  3.869980e-05  9.982642e-01  1.697066e-03  3.613993e-05  1.696611e-03  9.982672e-01
9.576935e+01  -1.020408e-01  9.999265e-01  3.846522e-05  3.506172e-05  3.802194e-05  9.982940e-01  1.668008e-03  3.550500e-05  1.667565e-03  9.982969e-01
9.660091e+01  -1.020408e-01  9.999278e-01  3.778792e-05  3.444950e-05  3.735607e-05  9.983232e-01  1.639447e-03  3.488134e-05  1.639015e-03  9.983261e-01
9.743970e+01  -1.020408e-01  9.999290e-01  3.712268e-05  3.384806e-05  3.670198e-05  9.983519e-01  1.611374e-03  3.426877e-05  1.610953e-03  9.983548e-01
9.828576e+01  -1.020408e-01  9.999303e-01  3.646931e-05  3.325721e-05  3.605945e-05  9.983802e-01  1.583782e-03  3.366707e-05  1.583372e-03  9.983830e-01
9.913918e+01  -1.020408e-01  9.999315e-01  3.582757e-05  3.267676e-05  3.542828e-05  9.984079e-01  1.556662e-03  3.307605e-05  1.556262e-03  9.984107e-01
1.000000e+02  -1.020408e-01  9.999327e-01  3.519725e-05  3.210652e-05  3.480826e-05  9.984352e-01  1.530005e-03  3.249551e-05  1.529616e-03  9.984379e-01

1.000000e-01  -8.163265e-02  5.217388e-01  1.864359e-01  2.918252e-01  1.833314e-01  2.340778e-01  5.825908e-01  2.949298e-01  5.794862e-01  1.255840e-01
1.008683e-01  -8.163265e-02  5.266018e-01  1.676631e-01  3.057351e-01  2.389169e-01  3.853415e-01  3.757417e-01  2.344813e-01  4.469954e-01  3.185233e-01
1.017441e-01  -8.163265e-02  5.219165e-01  1.858331e-01  2.922503e-01  2.900639e-01  5.355514e-01  1.743847e-01  1.880196e-01  2.786154e-01  5.333650e-01
1.026276e-01  -8.163265e-02  5.110982e-01  2.335148e-01  2.553870e-01  3.210790e-01  6.399124e-01  3.900863e-02  1.678229e-01  1.265728e-01  7.056043e-01
1.035187e-01  -8.163265e-02  4.992597e-01  2.949965e-01  2.057438e-01  3.229369e-01  6.682458e-01  8.817361e-03  1.778034e-01  3.675773e-02  7.854389e-01
1.044175e-01  -8.163265e-02  4.916565e-01  3.513681e-01  1.569754e-01  2.953990e-01  6.132101e-01  9.139089e-02  2.129445e-01  3.542184e-02  7.516337e-01
1.053242e-01  -8.163265e-02  4.921805e-01  3.861061e-01  1.217135e-01  2.464749e-01  4.914815e-01  2.620436e-01  2.613446e-01  1.224124e-01  6.162430e-01
1.062387e-01  -8.163265e-02  5.023271e-01  3.895377e-01  1.081351e-01  1.896410e-01  3.380706e-01  4.722884e-01  3.080319e-01  2.723916e-01  4.195764e-01
1.071612e-01  -8.163265e-02  5.208869e-01  3.610527e-01  1.180604e-01  1.398042e-01  1.958636e-01  6.643322e-01  3.393089e-01  4.430837e-01  2.176074e-01
1.080917e-01  -8.163265e-02  5.443913e-01  3.086752e-01  1.469335e-01  1.092242e-01  1.036133e-01  7.871624e-01  3.463844e-01  5.877115e-01  6.590408e-02
1.090302e-01  -8.163265e-02  5.681377e-01  2.463647e-01  1.854977e-01  1.044788e-01  8.573790e-02  8.097833e-01  3.273835e-01  6.678974e-01  4.719042e-03
1.099769e-01  -8.163265e-02  5.874772e-01  1.899769e-01  2.225459e-01  1.251602e-01  1.465028e-01  7.283370e-01  2.873626e-01  6.635203e-01  4.911717e-02
1.109319e-01  -8.163265e-02  5.990119e-01  1.530630e-01  2.479251e-01  1.644632e-01  2.697794e-01  5.657574e-01  2.365248e-01  5.771576e-01  1.863175e-01
1.118951e-01  -8.163265e-02  6.014005e-01  1.435945e-01  2.550049e-01  2.113267e-01  4.240247e-01  3.646486e-01  1.872728e-01  4.323807e-01  3.803465e-01
1.128667e-01  -8.163265e-02  5.956003e-01  1.623492e-01  2.420505e-01  2.534419e-01  5.708352e-01  1.757230e-01  1.509579e-01  2.668156e-01  5.822265e-01
1.138467e-01  -8.163265e-02  5.845281e-01  2.031946e-01  2.122773e-01  2.803074e-01  6.746812e-01  4.501144e-02  1.351645e-01  1.221243e-01  7.427112e-01
1.148352e-01  -8.163265e-02  5.722675e-01  2.550182e-01  1.727142e-01  2.855931e-01  7.113606e-01  3.046282e-03  1.421393e-01  3.362118e-02  8.242395e-01
1.158323e-01  -8.163265e-02  5.630468e-01  3.046838e-01  1.322694e-01  2.683250e-01  6.732412e-01  5.843371e-02  1.686282e-01  2.207492e-02  8.092969e-01
1.168381e-01  -8.163265e-02  5.602456e-01  3.402189e-01  9.953554e-02  2.327356e-01  5.703008e-01  1.969636e-01  2.070188e-01  8.948030e-02  7.035009e-01
1.178526e-01  -8.163265e-02  5.656592e-01  3.534751e-01  8.086570e-02  1.869469e-01  4.270460e-01  3.860070e-01  2.473939e-01  2.194789e-01  5.331273e-01
1.188759e-01  -8.163265e-02  5.791671e-01  3.417071e-01  7.912579e-02  1.409005e-01  2.763294e-01  5.827701e-01  2.799324e-01  3.819634e-01  3.381041e-01
1.199081e-01  -8.163265e-02  5.988488e-01  3.078219e-01  9.332932e-02  1.040649e-01  1.516878e-01  7.442473e-01  2.970863e-01  5.404903e-01  1.624233e-01
1.209493e-01  -8.163265e-02  6.214871e-01  2.593721e-01  1.191408e-01  8.344151e-02  8.000421e-02  8.365543e-01  2.950714e-01  6.606237e-01  4.430490e-02
1.219995e-01  -8.163265e-02  6.433188e-01  2.066338e-01  1.500474e-01  8.226330e-02  7.605745e-02  8.416792e-01  2.744179e-01  7.173087e-01  8.273318e-03
1.230588e-01  -8.163265e-02  6.608540e-01  1.602656e-01  1.788804e-01  9.958885e-02  1.399718e-01  7.604394e-01  2.395572e-01  6.997626e-01  6.068025e-02
1.241273e-01  -8.163265e-02  6.715869e-01  1.290803e-01  1.993329e-01  1.307861e-01  2.578742e-01  6.113397e-01  1.976271e-01  6.130456e-01  1.893274e-01
1.252051e-01  -8.163265e-02  6.744597e-01  1.183758e-01  2.071645e-01  1.687170e-01  4.053722e-01  4.259108e-01  1.568233e-01  4.762520e-01  3.669247e-01
1.262923e-01  -8.163265e-02  6.700059e-01  1.291107e-01  2.008835e-01  2.053168e-01  5.529270e-01  2.417562e-01  1.246774e-01  3.179623e-01  5.573603e-01
1.273888e-01  -8.163265e-02  6.601682e-01  1.580039e-01  1.818278e-01  2.332180e-01  6.719037e-01  9.487828e-02  1.066138e-01  1.700923e-01  7.232939e-01
1.284950e-01  -8.163265e-02  6.478552e-01  1.984515e-01  1.536933e-01  2.471020e-01  7.400615e-01  1.283643e-02  1.050428e-01  6.148694e-02  8.334703e-01
1.296107e-01  -8.163265e-02  6.363395e-01  2.420027e-01  1.216578e-01  2.445492e-01  7.454730e-01  9.977782e-03  1.191112e-01  1.252433e-02  8.683644e-01
1.307361e-01  -8.163265e-02  6.286277e-01  2.800623e-01  9.130997e-02  2.262802e-01  6.882562e-01  8.546359e-02  1.450921e-01  3.168149e-02  8.232264e-01
1.318713e-01  -8.163265e-02  6.269190e-01  3.054799e-01  6.760115e-02  1.958052e-01  5.799727e-01  2.242221e-01  1.772758e-01  1.145474e-01  7.081768e-01
1.330163e-01  -8.163265e-02  6.322460e-01  3.137454e-01  5.400857e-02  1.586054e-01  4.409870e-01  4.004077e-01  2.091486e-01  2.452677e-01  5.455838e-01
1.341713e-01  -8.163265e-02  6.443484e-01  3.036145e-01  5.203707e-02  1.210373e-01  2.964264e-01  5.825363e-01  2.346143e-01  3.999591e-01  3.654266e-01
1.353363e-01  -8.163265e-02  6.617814e-01  2.771080e-01  6.111054e-02  8.918110e-02  1.715672e-01  7.392517e-01  2.490375e-01  5.513248e-01  1.996378e-01
1.365114e-01  -8.163265e-02  6.822233e-01  2.389467e-01  7.882995e-02  6.783377e-02  8.749467e-02  8.446716e-01  2.499429e-01  6.735586e-01  7.649849e-02
1.376967e-01  -8.163265e-02  7.029119e-01  1.955734e-01  1.015148e-01  5.980392e-02  5.775612e-02  8.824400e-01  2.372842e-01  7.466705e-01  1.604525e-02
1.388924e-01  -8.163265e-02  7.211258e-01  1.539676e-01  1.249066e-01  6.559341e-02  8.648926e-02  8.479173e-01  2.132808e-01  7.595432e-01  2.717605e-02
1.400984e-01  -8.163265e-02  7.346288e-01  1.204696e-01  1.449016e-01  8.347898e-02  1.682147e-01  7.483064e-01  1.818922e-01  7.113157e-01  1.067921e-01
1.413148e-01  -8.163265e-02  7.420050e-01  9.980474e-02  1.581902e-01  1.099401e-01  2.891913e-01  6.008686e-01  1.480548e-01  6.110040e-01  2.409412e-01
1.425419e-01  -8.163265e-02  7.428427e-01  9.444478e-02  1.627125e-01  1.403306e-01  4.299910e-01  4.296784e-01  1.168267e-01  4.755642e-01  4.076091e-01
1.437796e-01  -8.163265e-02  7.377480e-01  1.043749e-01  1.578771e-01  1.696651e-01  5.687889e-01  2.615460e-01  9.258694e-02  3.268362e-01  5.805769e-01
