# E[GeV]  cos_zenith  Pee  Pemu  Petau  Pmue  Pmumu  Pmutau  Ptaue  Ptaumu  Ptautau
9.913918e+01  -2.448980e-01  9.999602e-01  2.105648e-05  1.871538e-05  1.980166e-05  9.645352e-01  3.544499e-02  1.997020e-05  3.544374e-02  9.645363e-01
1.000000e+02  -2.448980e-01  9.999608e-01  2.073775e-05  1.843957e-05  1.951356e-05  9.651354e-01  3.484506e-02  1.966376e-05  3.484384e-02  9.651365e-01

1.000000e-01  -2.244898e-01  9.248256e-01  2.956855e-02  4.560586e-02  3.052898e-02  8.873038e-01  8.216719e-02  4.464544e-02  8.312761e-02  8.722270e-01
1.008683e-01  -2.244898e-01  8.431005e-01  1.534208e-01  3.478725e-03  3.570506e-02  9.633117e-02  8.679638e-01  1.211945e-01  7.502480e-01  1.285575e-01
1.017441e-01  -2.244898e-01  9.387075e-01  2.293338e-02  3.835916e-02  1.966132e-02  8.638986e-01  1.164401e-01  4.163122e-02  1.131680e-01  8.452007e-01
1.026276e-01  -2.244898e-01  8.586494e-01  1.393929e-01  1.957719e-03  3.887664e-02  1.471155e-01  8.140079e-01  1.024739e-01  7.134916e-01  1.840344e-01
1.035187e-01  -2.244898e-01  9.470084e-01  2.013222e-02  3.285937e-02  9.269547e-03  7.959296e-01  1.948009e-01  4.372205e-02  1.839382e-01  7.723397e-01
1.044175e-01  -2.244898e-01  8.769399e-01  1.218464e-01  1.213667e-03  4.235345e-02  2.511745e-01  7.064721e-01  8.070662e-02  6.269791e-01  2.923143e-01
1.053242e-01  -2.244898e-01  9.468542e-01  2.473544e-02  2.841037e-02  2.053078e-03  6.642164e-01  3.337305e-01  5.109273e-02  3.110482e-01  6.378591e-01
1.062387e-01  -2.244898e-01  9.011545e-01  9.740962e-02  1.435885e-03  4.271849e-02  4.244102e-01  5.328713e-01  5.612702e-02  4.781802e-01  4.656928e-01
1.071612e-01  -2.244898e-01  9.362327e-01  3.898768e-02  2.477962e-02  1.417064e-03  4.621228e-01  5.364602e-01  6.235023e-02  4.988895e-01  4.387602e-01
1.080917e-01  -2.244898e-01  9.321768e-01  6.547072e-02  2.352442e-03  3.653729e-02  6.573682e-01  3.060945e-01  3.128587e-02  2.771611e-01  6.915531e-01
1.090302e-01  -2.244898e-01  9.171602e-01  6.073521e-02  2.210464e-02  9.653086e-03  2.227669e-01  7.675800e-01  7.318676e-02  7.164979e-01  2.103154e-01
1.099769e-01  -2.244898e-01  9.650349e-01  3.135804e-02  3.607113e-03  2.306913e-02  8.873227e-01  8.960815e-02  1.189602e-02  8.131924e-02  9.067847e-01
1.109319e-01  -2.244898e-01  8.989300e-01  8.085667e-02  2.021338e-02  2.460141e-02  4.110790e-02  9.342907e-01  7.646864e-02  8.780354e-01  4.549592e-02
1.118951e-01  -2.244898e-01  9.870332e-01  7.295074e-03  5.671679e-03  7.602119e-03  9.915521e-01  8.457640e-04  5.364634e-03  1.152809e-03  9.934826e-01
1.128667e-01  -2.244898e-01  8.971901e-01  8.510031e-02  1.770957e-02  3.736745e-02  5.386238e-02  9.087702e-01  6.544243e-02  8.610373e-01  7.352027e-02
1.138467e-01  -2.244898e-01  9.828683e-01  6.768803e-03  1.036288e-02  1.340209e-03  8.447690e-01  1.538908e-01  1.579147e-02  1.484622e-01  8.357463e-01
1.148352e-01  -2.244898e-01  9.237442e-01  6.387788e-02  1.237788e-02  3.615595e-02  3.398005e-01  6.240435e-01  4.009981e-02  5.963216e-01  3.635786e-01
1.158323e-01  -2.244898e-01  9.495284e-01  3.143418e-02  1.903737e-02  1.311798e-02  4.543365e-01  5.325455e-01  3.735357e-02  5.142293e-01  4.484171e-01
1.168381e-01  -2.244898e-01  9.693165e-01  2.614822e-02  4.535274e-03  1.843294e-02  7.731054e-01  2.084617e-01  1.225055e-02  2.007464e-01  7.870031e-01
1.178526e-01  -2.244898e-01  9.111309e-01  6.064767e-02  2.822139e-02  3.585423e-02  7.482046e-02  8.893253e-01  5.301483e-02  8.645319e-01  8.245330e-02
1.188759e-01  -2.244898e-01  9.977089e-01  1.319059e-03  9.720148e-04  1.344381e-03  9.984301e-01  2.255171e-04  9.466924e-04  2.508395e-04  9.988025e-01
1.199081e-01  -2.244898e-01  9.090542e-01  6.257523e-02  2.837053e-02  4.493964e-02  8.787510e-02  8.671853e-01  4.600611e-02  8.495497e-01  1.044442e-01
1.209493e-01  -2.244898e-01  9.751778e-01  1.377355e-02  1.104863e-02  9.718612e-03  7.229181e-01  2.673633e-01  1.510357e-02  2.633084e-01  7.215880e-01
1.219995e-01  -2.244898e-01  9.557697e-01  2.998992e-02  1.424041e-02  2.483323e-02  5.705209e-01  4.046458e-01  1.939709e-02  3.994891e-01  5.811138e-01
1.230588e-01  -2.244898e-01  9.216313e-01  4.715128e-02  3.121739e-02  4.042278e-02  1.760442e-01  7.835330e-01  3.794588e-02  7.768045e-01  1.852496e-01
1.241273e-01  -2.244898e-01  9.986729e-01  9.714986e-04  3.556452e-04  9.160317e-04  9.894074e-01  9.676543e-03  4.111122e-04  9.621076e-03  9.899678e-01
1.252051e-01  -2.244898e-01  9.092777e-01  5.286736e-02  3.785499e-02  5.134387e-02  6.145502e-02  8.872011e-01  3.937848e-02  8.856776e-01  7.494390e-02
1.262923e-01  -2.244898e-01  9.731006e-01  1.544601e-02  1.145339e-02  1.585564e-02  7.244935e-01  2.596509e-01  1.104375e-02  2.600605e-01  7.288957e-01
1.273888e-01  -2.244898e-01  9.643238e-01  1.883323e-02  1.684300e-02  2.049755e-02  6.219759e-01  3.575265e-01  1.517868e-02  3.591908e-01  6.256305e-01
1.284950e-01  -2.244898e-01  9.124237e-01  4.764148e-02  3.993482e-02  5.419715e-02  1.061615e-01  8.396414e-01  3.337915e-02  8.461971e-01  1.204238e-01
1.296107e-01  -2.244898e-01  9.989942e-01  7.832246e-04  2.225738e-04  8.243555e-04  9.965629e-01  2.612740e-03  1.814429e-04  2.653871e-03  9.971647e-01
1.307361e-01  -2.244898e-01  9.229705e-01  3.729375e-02  3.973573e-02  4.741648e-02  1.882956e-01  7.642879e-01  2.961300e-02  7.744106e-01  1.959764e-01
1.318713e-01  -2.244898e-01  9.443753e-01  3.042911e-02  2.519560e-02  3.865652e-02  4.705665e-01  4.907770e-01  1.696820e-02  4.990044e-01  4.840274e-01
1.330163e-01  -2.244898e-01  9.899767e-01  2.873261e-03  7.150050e-03  4.691760e-03  8.828673e-01  1.124410e-01  5.331550e-03  1.142595e-01  8.804090e-01
1.341713e-01  -2.244898e-01  9.038088e-01  4.485097e-02  5.134025e-02  6.419804e-02  1.729727e-02  9.185047e-01  3.199317e-02  9.378518e-01  3.015507e-02
1.353363e-01  -2.244898e-01  9.735986e-01  1.592361e-02  1.047781e-02  2.086004e-02  7.918040e-01  1.873360e-01  5.541380e-03  1.922724e-01  8.021862e-01
1.365114e-01  -2.244898e-01  9.665880e-01  1.078846e-02  2.262357e-02  1.918252e-02  6.220344e-01  3.587831e-01  1.422951e-02  3.671772e-01  6.185933e-01
1.376967e-01  -2.244898e-01  9.039457e-01  4.453502e-02  5.151931e-02  6.905149e-02  6.454580e-02  8.664027e-01  2.700283e-02  8.909192e-01  8.207798e-02
1.388924e-01  -2.244898e-01  9.890612e-01  7.800122e-03  3.138653e-03  9.425654e-03  9.509447e-01  3.962961e-02  1.513121e-03  4.125514e-02  9.572317e-01
1.400984e-01  -2.244898e-01  9.455044e-01  1.761581e-02  3.687977e-02  3.426351e-02  4.000925e-01  5.656440e-01  2.023207e-02  5.822916e-01  3.974763e-01
1.413148e-01  -2.244898e-01  9.110046e-01  4.175787e-02  4.723751e-02  6.799122e-02  1.823551e-01  7.496536e-01  2.100415e-02  7.758870e-01  2.031089e-01
1.425419e-01  -2.244898e-01  9.939591e-01  4.379151e-03  1.661790e-03  4.523078e-03  9.940765e-01  1.400392e-03  1.517863e-03  1.544319e-03  9.969378e-01
1.437796e-01  -2.244898e-01  9.324201e-01  2.125620e-02  4.632369e-02  4.485923e-02  2.708134e-01  6.843274e-01  2.272066e-02  7.079304e-01  2.693489e-01
1.450280e-01  -2.244898e-01  9.162598e-01  3.974321e-02  4.399697e-02  6.682929e-02  2.726723e-01  6.604984e-01  1.691089e-02  6.875845e-01  2.955046e-01
1.462873e-01  -2.244898e-01  9.941745e-01  3.533985e-03  2.291555e-03  3.371672e-03  9.944068e-01  2.221496e-03  2.453868e-03  2.059184e-03  9.954869e-01
1.475575e-01  -2.244898e-01  9.273746e-01  2.163317e-02  5.099224e-02  4.960557e-02  2.237018e-01  7.266926e-01  2.301984e-02  7.546650e-01  2.223152e-01
1.488387e-01  -2.244898e-01  9.160950e-01  3.955536e-02  4.434960e-02  6.869909e-02  2.975896e-01  6.337113e-01  1.520587e-02  6.628551e-01  3.219391e-01
1.501311e-01  -2.244898e-01  9.929461e-01  4.376792e-03  2.677147e-03  4.158242e-03  9.933296e-01  2.512169e-03  2.895696e-03  2.293619e-03  9.948107e-01
1.514347e-01  -2.244898e-01  9.297564e-01  1.896510e-02  5.127849e-02  4.813292e-02  2.447368e-01  7.071303e-01  2.211067e-02  7.362981e-01  2.415912e-01
1.527496e-01  -2.244898e-01  9.101757e-01  4.082035e-02  4.900400e-02  7.422617e-02  2.517143e-01  6.740596e-01  1.559818e-02  7.074654e-01  2.769364e-01
1.540759e-01  -2.244898e-01  9.897932e-01  7.367519e-03  2.839287e-03  7.514485e-03  9.916801e-01  8.053759e-04  2.692322e-03  9.523411e-04  9.963553e-01
1.554137e-01  -2.244898e-01  9.399288e-01  1.353601e-02  4.653522e-02  3.994676e-02  3.377303e-01  6.223230e-01  2.012446e-02  6.487337e-01  3.311418e-01
1.567632e-01  -2.244898e-01  9.008573e-01  4.189309e-02  5.724959e-02  8.147437e-02  1.507512e-01  7.677744e-01  1.766831e-02  8.073557e-01  1.749760e-01
1.581243e-01  -2.244898e-01  9.809341e-01  1.376210e-02  5.303850e-03  1.649949e-02  9.531324e-01  3.036808e-02  2.566457e-03  3.310548e-02  9.643281e-01
1.594973e-01  -2.244898e-01  9.578027e-01  6.540738e-03  3.565652e-02  2.557591e-02  5.141426e-01  4.602815e-01  1.662135e-02  4.793167e-01  5.040619e-01
1.608823e-01  -2.244898e-01  8.942236e-01  3.982505e-02  6.595133e-02  8.514557e-02  4.350905e-02  8.713454e-01  2.063082e-02  9.166659e-01  6.270328e-02
1.622792e-01  -2.244898e-01  9.613207e-01  2.420940e-02  1.446987e-02  3.474310e-02  8.164520e-01  1.488049e-01  3.936168e-03  1.593386e-01  8.367252e-01
1.636883e-01  -2.244898e-01  9.789348e-01  1.367228e-03  1.969801e-02  9.696425e-03  7.552393e-01  2.350643e-01  1.136881e-02  2.433935e-01  7.452377e-01
1.651096e-01  -2.244898e-01  9.002552e-01  3.138979e-02  6.835501e-02  7.702541e-02  2.701424e-02  8.959604e-01  2.271939e-02  9.415960e-01  3.568464e-02
1.665432e-01  -2.244898e-01  9.302183e-01  3.627656e-02  3.350510e-02  6.145364e-02  5.400779e-01  3.984685e-01  8.328029e-03  4.236456e-01  5.680264e-01
1.679893e-01  -2.244898e-01  9.906686e-01  3.647966e-03  5.683467e-03  3.701995e-03  9.598746e-01  3.642336e-02  5.629438e-03  3.647738e-02  9.578932e-01
1.694479e-01  -2.244898e-01  9.272603e-01  1.651903e-02  5.622064e-02  5.157495e-02  2.157854e-01  7.326397e-01  2.116472e-02  7.676956e-01  2.111397e-01
1.709193e-01  -2.244898e-01  8.996390e-01  4.257951e-02  5.778152e-02  8.474285e-02  1.923811e-01  7.228761e-01  1.561818e-02  7.650394e-01  2.193424e-01
1.724033e-01  -2.244898e-01  9.757984e-01  1.728942e-02  6.912156e-03  2.112813e-02  9.416159e-01  3.725598e-02  3.073448e-03  4.109469e-02  9.558319e-01
1.739003e-01  -2.244898e-01  9.680785e-01  2.891015e-03  2.903049e-02  1.765686e-02  6.146668e-01  3.676763e-01  1.426465e-02  3.824421e-01  6.032932e-01
1.754103e-01  -2.244898e-01  8.954703e-01  3.431885e-02  7.021081e-02  8.275644e-02  1.495745e-02  9.022861e-01  2.177322e-02  9.507237e-01  2.750308e-02
1.769334e-01  -2.244898e-01  9.317914e-01  3.634662e-02  3.186201e-02  6.043520e-02  5.824116e-01  3.571532e-01  7.773424e-03  3.812418e-01  6.109848e-01
1.784697e-01  -2.244898e-01  9.902990e-01  4.415763e-03  5.285265e-03  4.204024e-03  9.624837e-01  3.331229e-02  5.497004e-03  3.310056e-02  9.614024e-01
1.800193e-01  -2.244898e-01  9.342848e-01  1.331880e-02  5.239645e-02  4.566471e-02  2.690015e-01  6.853338e-01  2.005053e-02  7.176797e-01  2.622697e-01
1.815824e-01  -2.244898e-01  8.934311e-01  4.246273e-02  6.410619e-02  8.868552e-02  1.125419e-01  7.987726e-01  1.788341e-02  8.449954e-01  1.371212e-01
1.831591e-01  -2.244898e-01  9.603182e-01  2.550732e-02  1.417450e-02  3.555483e-02  8.433975e-01  1.210477e-01  4.126988e-03  1.310952e-01  8.647778e-01
1.847495e-01  -2.244898e-01  9.839455e-01  9.274880e-04  1.512703e-02  6.432252e-03  8.094609e-01  1.841068e-01  9.622269e-03  1.896116e-01  8.007662e-01
1.863537e-01  -2.244898e-01  9.123370e-01  2.345593e-02  6.420711e-02  6.558434e-02  9.464159e-02  8.397741e-01  2.207870e-02  8.819025e-01  9.601882e-02
1.879718e-01  -2.244898e-01  9.027688e-01  4.355367e-02  5.367752e-02  8.283069e-02  2.711379e-01  6.460314e-01  1.440050e-02  6.853084e-01  3.002911e-01
1.896039e-01  -2.244898e-01  9.752776e-01  1.784870e-02  6.873720e-03  2.144852e-02  9.471234e-01  3.142812e-02  3.273905e-03  3.502794e-02  9.616982e-01
1.912502e-01  -2.244898e-01  9.747962e-01  1.661204e-03  2.354264e-02  1.290751e-02  6.761193e-01  3.109732e-01  1.229634e-02  3.222195e-01  6.654841e-01
1.929109e-01  -2.244898e-01  9.030728e-01  2.918615e-02  6.774100e-02  7.439917e-02  3.963793e-02  8.859629e-01  2.252798e-02  9.311759e-01  4.629610e-02
1.945859e-01  -2.244898e-01  9.094530e-01  4.293949e-02  4.760750e-02  7.759610e-02  3.623845e-01  5.600194e-01  1.295089e-02  5.946760e-01  3.923731e-01
1.962755e-01  -2.244898e-01  9.801402e-01  1.486753e-02  4.992216e-03  1.666669e-02  9.715634e-01  1.176988e-02  3.193058e-03  1.356904e-02  9.832379e-01
1.979798e-01  -2.244898e-01  9.719688e-01  2.306675e-03  2.572456e-02  1.516974e-02  6.339243e-01  3.509059e-01  1.286149e-02  3.637690e-01  6.233695e-01
1.996988e-01  -2.244898e-01  9.021142e-01  3.038876e-02  6.749706e-02  7.506464e-02  3.435901e-02  8.905764e-01  2.282118e-02  9.352522e-01  4.192658e-02
2.014328e-01  -2.244898e-01  9.084223e-01  4.346163e-02  4.811611e-02  7.785450e-02  3.536745e-01  5.684710e-01  1.372325e-02  6.028639e-01  3.834129e-01
2.031818e-01  -2.244898e-01  9.779223e-01  1.628105e-02  5.796609e-03  1.888440e-02  9.607793e-01  2.033625e-02  3.193255e-03  2.293961e-02  9.738671e-01
2.049460e-01  -2.244898e-01  9.772972e-01  1.527923e-03  2.117485e-02  1.142108e-02  6.922829e-01  2.962961e-01  1.128169e-02  3.061892e-01  6.825291e-01
2.067256e-01  -2.244898e-01  9.086380e-01  2.718702e-02  6.417494e-02  6.845669e-02  6.639242e-02  8.651509e-01  2.290526e-02  9.064206e-01  7.067418e-02
2.085206e-01  -2.244898e-01  9.003606e-01  4.502339e-02  5.461604e-02  8.294279e-02  2.505330e-01  6.665242e-01  1.669664e-02  7.044436e-01  2.788597e-01
2.103312e-01  -2.244898e-01  9.670160e-01  2.229659e-02  1.068742e-02  2.893885e-02  8.956475e-01  7.541361e-02  4.045165e-03  8.205587e-02  9.138990e-01
2.121575e-01  -2.244898e-01  9.874373e-01  8.373033e-04  1.172539e-02  4.819669e-03  8.303855e-01  1.647948e-01  7.743022e-03  1.687772e-01  8.234798e-01
2.139996e-01  -2.244898e-01  9.259471e-01  1.926771e-02  5.478520e-02  5.269880e-02  1.817120e-01  7.655892e-01  2.135410e-02  7.990203e-01  1.796256e-01
2.158578e-01  -2.244898e-01  8.916487e-01  4.470217e-02  6.364911e-02  8.711696e-02  9.666010e-02  8.162229e-01  2.123432e-02  8.586377e-01  1.201279e-01
2.177321e-01  -2.244898e-01  9.436916e-01  3.277312e-02  2.353526e-02  4.864771e-02  7.136061e-01  2.377461e-01  7.660667e-03  2.536207e-01  7.387186e-01
2.196226e-01  -2.244898e-01  9.922747e-01  4.476601e-03  3.248716e-03  3.990154e-03  9.698417e-01  2.616815e-02  3.735163e-03  2.568170e-02  9.705831e-01
2.215296e-01  -2.244898e-01  9.558270e-01  8.118005e-03  3.605498e-02  2.801337e-02  4.406233e-01  5.313633e-01  1.615962e-02  5.512587e-01  4.325817e-01
2.234532e-01  -2.244898e-01  8.960325e-01  3.740448e-02  6.656299e-02  7.936752e-02  1.509474e-02  9.055377e-01  2.459995e-02  9.475008e-01  2.789927e-02
2.253934e-01  -2.244898e-01  9.110722e-01  4.385883e-02  4.506893e-02  7.350491e-02  3.861717e-01  5.403234e-01  1.542285e-02  5.699695e-01  4.146076e-01
2.273505e-01  -2.244898e-01  9.758234e-01  1.731010e-02  6.866486e-03  2.079287e-02  9.439236e-01  3.528355e-02  3.383710e-03  3.876633e-02  9.578500e-01
2.293246e-01  -2.244898e-01  9.868866e-01  7.808852e-04  1.233255e-02  5.498135e-03  8.011896e-01  1.933122e-01  7.615303e-03  1.980295e-01  7.943552e-01
2.313158e-01  -2.244898e-01  9.277927e-01  2.041896e-02  5.178835e-02  5.049154e-02  1.927459e-01  7.567626e-01  2.171576e-02  7.868352e-01  1.914491e-01
2.333243e-01  -2.244898e-01  8.907855e-01  4.536059e-02  6.385393e-02  8.502146e-02  6.305525e-02  8.519233e-01  2.419306e-02  8.915842e-01  8.422277e-02
2.353502e-01  -2.244898e-01  9.319234e-01  3.734204e-02  3.073456e-02  5.671809e-02  6.006857e-01  3.425962e-01  1.135850e-02  3.619723e-01  6.266692e-01
2.373938e-01  -2.244898e-01  9.885746e-01  8.951547e-03  2.473889e-03  9.018065e-03  9.908276e-01  1.543673e-04  2.407370e-03  2.208859e-04  9.973717e-01
2.394551e-01  -2.244898e-01  9.769837e-01  2.879025e-03  2.013723e-02  1.236780e-02  6.617497e-01  3.258825e-01  1.064845e-02  3.353712e-01  6.539803e-01
2.415343e-01  -2.244898e-01  9.150869e-01  2.793681e-02  5.697625e-02  6.055932e-02  1.034408e-01  8.359999e-01  2.435374e-02  8.686224e-01  1.070239e-01
2.436315e-01  -2.244898e-01  8.924197e-01  4.759479e-02  5.998555e-02  8.347780e-02  1.177681e-01  7.987541e-01  2.410254e-02  8.346371e-01  1.412604e-01
2.457469e-01  -2.244898e-01  9.405052e-01  3.394461e-02  2.555017e-02  4.919382e-02  6.744123e-01  2.763939e-01  1.030097e-02  2.916431e-01  6.980559e-01
2.478808e-01  -2.244898e-01  9.914816e-01  6.657757e-03  1.860619e-03  6.370221e-03  9.918719e-01  1.757837e-03  2.148155e-03  1.470302e-03  9.963815e-01
2.500331e-01  -2.244898e-01  9.755098e-01  3.827702e-03  2.066248e-02  1.354396e-02  6.409696e-01  3.454865e-01  1.094622e-02  3.552027e-01  6.338511e-01
2.522041e-01  -2.244898e-01  9.152306e-01  2.917485e-02  5.559451e-02  5.970204e-02  1.060373e-01  8.342606e-01  2.506733e-02  8.647878e-01  1.101448e-01
2.543940e-01  -2.244898e-01  8.915648e-01  4.839504e-02  6.004020e-02  8.249974e-02  9.932187e-02  8.181784e-01  2.593550e-02  8.522831e-01  1.217814e-01
2.566029e-01  -2.244898e-01  9.350322e-01  3.617984e-02  2.878798e-02  5.248653e-02  6.198656e-01  3.276479e-01  1.248129e-02  3.439546e-01  6.435642e-01
2.588310e-01  -2.244898e-01  9.885618e-01  8.936378e-03  2.501830e-03  9.346388e-03  9.888550e-01  1.798625e-03  2.091819e-03  2.208635e-03  9.956995e-01
2.610784e-01  -2.244898e-01  9.839962e-01  1.997524e-03  1.400626e-02  7.910257e-03  7.421407e-01  2.499490e-01  8.093530e-03  2.558617e-01  7.360447e-01
2.633454e-01  -2.244898e-01  9.279996e-01  2.405334e-02  4.794706e-02  4.880575e-02  1.989636e-01  7.522306e-01  2.319465e-02  7.769830e-01  1.998223e-01
2.656320e-01  -2.244898e-01  8.904814e-01  4.736601e-02  6.215257e-02  8.053761e-02  3.179692e-02  8.876655e-01  2.898097e-02  9.208371e-01  5.018196e-02
2.679385e-01  -2.244898e-01  9.167684e-01  4.336716e-02  3.986445e-02  6.469952e-02  4.355712e-01  4.997293e-01  1.853208e-02  5.210616e-01  4.604063e-01
2.702650e-01  -2.244898e-01  9.744456e-01  1.731210e-02  8.242328e-03  2.115978e-02  9.187413e-01  6.009893e-02  4.394652e-03  6.394660e-02  9.316587e-01
2.726117e-01  -2.244898e-01  9.950942e-01  6.360424e-04  4.269738e-03  1.590803e-03  9.135402e-01  8.486903e-02  3.314978e-03  8.582379e-02  9.108612e-01
2.749787e-01  -2.244898e-01  9.553713e-01  1.294006e-02  3.168863e-02  2.790687e-02  4.355459e-01  5.365472e-01  1.672182e-02  5.515140e-01  4.317642e-01
2.773664e-01  -2.244898e-01  9.016484e-01  3.978461e-02  5.856702e-02  6.885023e-02  3.719063e-02  8.939591e-01  2.950140e-02  9.230248e-01  4.747384e-02
2.797747e-01  -2.244898e-01  8.946118e-01  5.054108e-02  5.484713e-02  7.795948e-02  1.625921e-01  7.594484e-01  2.742873e-02  7.868668e-01  1.857044e-01
2.822040e-01  -2.244898e-01  9.413193e-01  3.343533e-02  2.524539e-02  4.579177e-02  6.633101e-01  2.908981e-01  1.288895e-02  3.032545e-01  6.838565e-01
2.846544e-01  -2.244898e-01  9.899593e-01  7.786066e-03  2.254625e-03  8.219223e-03  9.889894e-01  2.791362e-03  1.821469e-03  3.224518e-03  9.949540e-01
2.871260e-01  -2.244898e-01  9.882619e-01  1.698501e-03  1.003958e-02  5.502900e-03  7.955353e-01  1.989618e-01  6.235178e-03  2.027662e-01  7.909986e-01
2.896192e-01  -2.244898e-01  9.388451e-01  2.158529e-02  3.956965e-02  3.952762e-02  2.967375e-01  6.637349e-01  2.162732e-02  6.816772e-01  2.966955e-01
2.921339e-01  -2.244898e-01  8.939424e-01  4.630015e-02  5.975742e-02  7.391844e-02  1.481204e-02  9.112695e-01  3.213913e-02  9.388878e-01  2.897306e-02
2.946705e-01  -2.244898e-01  8.995050e-01  5.024739e-02  5.024766e-02  7.336347e-02  2.324874e-01  6.941492e-01  2.713158e-02  7.172652e-01  2.556032e-01
2.972291e-01  -2.244898e-01  9.490767e-01  2.974116e-02  2.118218e-02  3.915804e-02  7.214140e-01  2.394280e-01  1.176530e-02  2.488449e-01  7.393898e-01
2.998100e-01  -2.244898e-01  9.926626e-01  5.800890e-03  1.536543e-03  5.928502e-03  9.936619e-01  4.096126e-04  1.408930e-03  5.372249e-04  9.980538e-01
3.024132e-01  -2.244898e-01  9.877131e-01  2.285915e-03  1.000101e-02  5.979415e-03  7.893368e-01  2.046837e-01  6.307513e-03  2.083772e-01  7.853152e-01
3.050391e-01  -2.244898e-01  9.397831e-01  2.249969e-02  3.771719e-02  3.834105e-02  3.136596e-01  6.479993e-01  2.187584e-02  6.638407e-01  3.142835e-01
3.076877e-01  -2.244898e-01  8.949995e-01  4.688239e-02  5.811816e-02  7.150397e-02  1.985163e-02  9.086444e-01  3.349657e-02  9.332660e-01  3.323745e-02
3.103593e-01  -2.244898e-01  8.950687e-01  5.246498e-02  5.246629e-02  7.446593e-02  1.762237e-01  7.493104e-01  3.046534e-02  7.713113e-01  1.982234e-01
3.130542e-01  -2.244898e-01  9.391441e-01  3.438496e-02  2.647094e-02  4.515865e-02  6.308660e-01  3.239754e-01  1.569725e-02  3.347491e-01  6.495537e-01
3.157724e-01  -2.244898e-01  9.866059e-01  9.571925e-03  3.822192e-03  1.073268e-02  9.697493e-01  1.951799e-02  2.661436e-03  2.067875e-02  9.766598e-01
3.185143e-01  -2.244898e-01  9.951287e-01  5.612777e-04  4.309991e-03  1.810540e-03  8.962131e-01  1.019764e-01  3.060729e-03  1.032256e-01  8.937137e-01
3.212799e-01  -2.244898e-01  9.578703e-01  1.526258e-02  2.686709e-02  2.548898e-02  4.829197e-01  4.915914e-01  1.664069e-02  5.018178e-01  4.815416e-01
3.240696e-01  -2.244898e-01  9.076864e-01  4.067785e-02  5.163579e-02  6.051438e-02  9.045972e-02  8.490259e-01  3.179926e-02  8.688624e-01  9.933831e-02
3.268835e-01  -2.244898e-01  8.873322e-01  5.496583e-02  5.770202e-02  7.686457e-02  4.859275e-02  8.745427e-01  3.580328e-02  8.964414e-01  6.775530e-02
3.297218e-01  -2.244898e-01  9.132503e-01  4.629232e-02  4.045737e-02  6.129248e-02  3.844927e-01  5.542148e-01  2.545721e-02  5.692150e-01  4.053278e-01
3.325848e-01  -2.244898e-01  9.633030e-01  2.224887e-02  1.444808e-02  2.728894e-02  8.164171e-01  1.562940e-01  9.408013e-03  1.613340e-01  8.292580e-01
3.354726e-01  -2.244898e-01  9.965459e-01  2.797956e-03  6.561062e-04  2.704180e-03  9.960764e-01  1.219377e-03  7.498822e-04  1.125601e-03  9.981245e-01
3.383855e-01  -2.244898e-01  9.867563e-01  3.649697e-03  9.593974e-03  6.793203e-03  7.872486e-01  2.059582e-01  6.450468e-03  2.091017e-01  7.844478e-01
3.413237e-01  -2.244898e-01  9.422883e-01  2.398652e-02  3.372522e-02  3.560597e-02  3.604870e-01  6.039070e-01  2.210578e-02  6.155264e-01  3.623678e-01
3.442874e-01  -2.244898e-01  8.979602e-01  4.781849e-02  5.422129e-02  6.630786e-02  4.648553e-02  8.872066e-01  3.573192e-02  9.056960e-01  5.857210e-02
3.472769e-01  -2.244898e-01  8.873372e-01  5.692201e-02  5.574077e-02  7.554099e-02  7.874907e-02  8.457099e-01  3.712180e-02  8.643289e-01  9.854929e-02
3.502923e-01  -2.244898e-01  9.177080e-01  4.470686e-02  3.758510e-02  5.689171e-02  4.258489e-01  5.172594e-01  2.540025e-02  5.294443e-01  4.451555e-01
3.533338e-01  -2.244898e-01  9.659963e-01  2.060742e-02  1.339631e-02  2.467165e-02  8.283902e-01  1.469381e-01  9.332089e-03  1.510023e-01  8.396656e-01
3.564018e-01  -2.244898e-01  9.969293e-01  2.479761e-03  5.909324e-04  2.431505e-03  9.970775e-01  4.909901e-04  6.391880e-04  4.427346e-04  9.989181e-01
3.594965e-01  -2.244898e-01  9.887452e-01  3.380616e-03  7.874145e-03  5.697806e-03  8.183315e-01  1.759707e-01  5.556955e-03  1.782879e-01  8.161552e-01
3.626180e-01  -2.244898e-01  9.477839e-01  2.253276e-02  2.968334e-02  3.154319e-02  4.237117e-01  5.447451e-01  2.067291e-02  5.537555e-01  4.255716e-01
3.657666e-01  -2.244898e-01  9.027505e-01  4.647616e-02  5.077337e-02  6.161620e-02  8.698940e-02  8.513944e-01  3.563333e-02  8.665344e-01  9.783223e-02
3.689425e-01  -2.244898e-01  8.841561e-01  5.885382e-02  5.699003e-02  7.542796e-02  3.265795e-02  8.919141e-01  4.041589e-02  9.084882e-01  5.109588e-02
3.721460e-01  -2.244898e-01  9.038668e-01  5.157000e-02  4.456323e-02  6.413610e-02  2.902498e-01  6.456141e-01  3.199713e-02  6.581802e-01  3.098227e-01
3.753774e-01  -2.244898e-01  9.482201e-01  2.979447e-02  2.198547e-02  3.570973e-02  6.856277e-01  2.786625e-01  1.607021e-02  2.845778e-01  6.993520e-01
